Level,Date and Time,Source,Event ID,Task Category, Description
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.994
ProcessGuid: {22a2695c-3fc0-6429-dde6-000000006e00}
ProcessId: 1416
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-dce6-000000006e00}
ParentProcessId: 8760
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool --app=splunk_assist assist list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.983
ProcessGuid: {22a2695c-3fc0-6429-dce6-000000006e00}
ProcessId: 8760
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fbe-6429-b6e6-000000006e00}
ParentProcessId: 18788
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\uiassets_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.980
ProcessGuid: {22a2695c-3fc0-6429-d6e6-000000006e00}
ProcessId: 8636
Image: C:\Program Files\Splunk\bin\btool.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.976
ProcessGuid: {22a2695c-3fc0-6429-d7e6-000000006e00}
ProcessId: 24460
Image: C:\Program Files\Splunk\bin\splunkd.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.912
ProcessGuid: {22a2695c-3fc0-6429-dbe6-000000006e00}
ProcessId: 23832
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool securegateway list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-dae6-000000006e00}
ParentProcessId: 27352
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool securegateway list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.902
ProcessGuid: {22a2695c-3fc0-6429-dae6-000000006e00}
ProcessId: 27352
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool securegateway list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fc0-6429-d3e6-000000006e00}
ParentProcessId: 27392
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_secure_gateway\bin\ssg_enable_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.759
ProcessGuid: {22a2695c-3fc0-6429-d9e6-000000006e00}
ProcessId: 21076
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-d8e6-000000006e00}
ParentProcessId: 26208
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool assist list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.747
ProcessGuid: {22a2695c-3fc0-6429-d8e6-000000006e00}
ProcessId: 26208
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fbe-6429-b8e6-000000006e00}
ParentProcessId: 21324
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\instance_id_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.744
ProcessGuid: {22a2695c-3fc0-6429-d4e6-000000006e00}
ProcessId: 22576
Image: C:\Program Files\Splunk\bin\btool.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.739
ProcessGuid: {22a2695c-3fc0-6429-d5e6-000000006e00}
ProcessId: 15232
Image: C:\Program Files\Splunk\bin\splunkd.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.739
ProcessGuid: {22a2695c-3fbe-6429-b7e6-000000006e00}
ProcessId: 18776
Image: C:\Program Files\Splunk\bin\python3.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.654
ProcessGuid: {22a2695c-3fc0-6429-cfe6-000000006e00}
ProcessId: 10484
Image: C:\Program Files\Splunk\bin\btool.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.649
ProcessGuid: {22a2695c-3fc0-6429-d0e6-000000006e00}
ProcessId: 18300
Image: C:\Program Files\Splunk\bin\splunkd.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.613
ProcessGuid: {22a2695c-3fc0-6429-d7e6-000000006e00}
ProcessId: 24460
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-d6e6-000000006e00}
ParentProcessId: 8636
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool --app=splunk_assist assist list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.602
ProcessGuid: {22a2695c-3fc0-6429-d6e6-000000006e00}
ProcessId: 8636
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fbe-6429-b6e6-000000006e00}
ParentProcessId: 18788
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\uiassets_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.599
ProcessGuid: {22a2695c-3fc0-6429-cde6-000000006e00}
ProcessId: 25984
Image: C:\Program Files\Splunk\bin\btool.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.594
ProcessGuid: {22a2695c-3fc0-6429-cee6-000000006e00}
ProcessId: 17664
Image: C:\Program Files\Splunk\bin\splunkd.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.572
ProcessGuid: {22a2695c-3fc0-6429-d2e6-000000006e00}
ProcessId: 14184
Image: C:\Program Files\Splunk\bin\splunk-winevtlog.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.529
ProcessGuid: {22a2695c-3fc0-6429-d1e6-000000006e00}
ProcessId: 26856
Image: C:\Program Files\Splunk\bin\splunk-powershell.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.426
ProcessGuid: {22a2695c-3fc0-6429-cce6-000000006e00}
ProcessId: 15688
Image: C:\Program Files\Splunk\bin\splunk-netmon.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.375
ProcessGuid: {22a2695c-3fbf-6429-cbe6-000000006e00}
ProcessId: 22560
Image: C:\Program Files\Splunk\bin\splunk-MonitorNoHandle.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.358
ProcessGuid: {22a2695c-3fbf-6429-cae6-000000006e00}
ProcessId: 26252
Image: C:\Program Files\Splunk\bin\splunk-regmon.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.220
ProcessGuid: {22a2695c-3fbf-6429-c9e6-000000006e00}
ProcessId: 9980
Image: C:\Program Files\Splunk\bin\splunk-admon.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.179
ProcessGuid: {22a2695c-3fc0-6429-d5e6-000000006e00}
ProcessId: 15232
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-d4e6-000000006e00}
ParentProcessId: 22576
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool assist list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.161
ProcessGuid: {22a2695c-3fc0-6429-d4e6-000000006e00}
ProcessId: 22576
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fbe-6429-b8e6-000000006e00}
ParentProcessId: 21324
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\instance_id_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.160
ProcessGuid: {22a2695c-3fc0-6429-d3e6-000000006e00}
ProcessId: 27392
Image: C:\Program Files\Splunk\bin\python3.exe
FileVersion: 3.7.11
Description: Python
Product: Python
Company: Python Software Foundation
OriginalFileName: python.exe
CommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_secure_gateway\bin\ssg_enable_modular_input.py""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B89B21E387AE0C72F4443C172C2792048C5645CCCC7C7F2A296878D20DEB2ABF
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 4840
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.158
ProcessGuid: {22a2695c-3fc0-6429-d2e6-000000006e00}
ProcessId: 14184
Image: C:\Program Files\Splunk\bin\splunk-winevtlog.exe
FileVersion: 9.0.4.1
Description: Monitor windows event logs
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunk-winevtlog.exe
CommandLine: ""C:\Program Files\Splunk\bin\splunk-winevtlog.exe""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=7E0308A9CF026BE78CEE112B99C09F0C2C12A19D8339B8B55FFA125C54C49031
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 4840
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.126
ProcessGuid: {22a2695c-3fbf-6429-c8e6-000000006e00}
ProcessId: 8860
Image: C:\Program Files\Splunk\bin\splunk-powershell.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.095
ProcessGuid: {22a2695c-3fc0-6429-d1e6-000000006e00}
ProcessId: 26856
Image: C:\Program Files\Splunk\bin\splunk-powershell.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\Program Files\Splunk\bin\splunk-powershell.exe"" --ps2
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=3C1E97C6D51A12D6310DEFB06811DB046488A6FF04D986D65C38297ACF050995
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 4840
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.090
ProcessGuid: {22a2695c-3fc0-6429-d0e6-000000006e00}
ProcessId: 18300
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-cfe6-000000006e00}
ParentProcessId: 10484
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool --app=splunk_assist assist list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.084
ProcessGuid: {22a2695c-3fbf-6429-c4e6-000000006e00}
ProcessId: 16752
Image: C:\Program Files\Splunk\bin\btool.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:41:36.078
ProcessGuid: {22a2695c-3fbf-6429-c5e6-000000006e00}
ProcessId: 15924
Image: C:\Program Files\Splunk\bin\splunkd.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.069
ProcessGuid: {22a2695c-3fc0-6429-cfe6-000000006e00}
ProcessId: 10484
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fbe-6429-b7e6-000000006e00}
ParentProcessId: 18776
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\supervisor_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.064
ProcessGuid: {22a2695c-3fc0-6429-cee6-000000006e00}
ProcessId: 17664
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\SplunkD.EXE"" btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-3fc0-6429-cde6-000000006e00}
ParentProcessId: 25984
ParentImage: C:\Program Files\Splunk\bin\btool.exe
ParentCommandLine: btool --app=splunk_assist assist list
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:41:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:41:36.050
ProcessGuid: {22a2695c-3fc0-6429-cde6-000000006e00}
ProcessId: 25984
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool --app=splunk_assist assist list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-3fbe-6429-b6e6-000000006e00}
ParentProcessId: 18788
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\uiassets_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
