Level,Date and Time,Source,Event ID,Task Category
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.229
ProcessGuid: {2048537D-89C5-643A-1600-000000000900}
ProcessId: 1040
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.227
ProcessGuid: {2048537D-89C5-643A-1500-000000000900}
ProcessId: 748
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {2048537D-89C5-643A-E503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.214
ProcessGuid: {2048537D-89C5-643A-1400-000000000900}
ProcessId: 428
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k NetworkService
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.205
ProcessGuid: {2048537D-89C5-643A-1200-000000000900}
ProcessId: 236
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k LocalService
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {2048537D-89C5-643A-E503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.205
ProcessGuid: {2048537D-89C5-643A-1300-000000000900}
ProcessId: 296
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {2048537D-89C5-643A-E503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.199
ProcessGuid: {2048537D-89C5-643A-1100-000000000900}
ProcessId: 1016
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k netsvcs
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.182
ProcessGuid: {2048537D-89C5-643A-1000-000000000900}
ProcessId: 920
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k termsvcs
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.177
ProcessGuid: {2048537D-89C5-643A-0F00-000000000900}
ProcessId: 896
Image: C:\Windows\System32\dwm.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Desktop Window Manager
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dwm.exe
CommandLine: ""dwm.exe""
CurrentDirectory: C:\Windows\system32\
User: Window Manager\DWM-1
LogonGuid: {2048537D-89C5-643A-F7D2-000000000000}
LogonId: 0xD2F7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=B3E37997C1C62DD90D69EF83D6A6FC782BF9A5B8AD04A0D1528A8B7FA31AA408
ParentProcessGuid: {2048537D-89C4-643A-0900-000000000900}
ParentProcessId: 508
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.149
ProcessGuid: {2048537D-89C5-643A-0E00-000000000900}
ProcessId: 888
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x0 /state0:0xa3bd5855 /state1:0x41c64e6d
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=AA62D29803D52EC06CD27ED3124E034048F09606EB7342181913C9817C7B44C5
ParentProcessGuid: {2048537D-89C4-643A-0900-000000000900}
ParentProcessId: 508
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.108
ProcessGuid: {2048537D-89C5-643A-0D00-000000000900}
ProcessId: 788
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k RPCSS
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {2048537D-89C5-643A-E403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:57.044
ProcessGuid: {2048537D-89C5-643A-0C00-000000000900}
ProcessId: 732
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=438B6CCD84F4DD32D9684ED7D58FD7D1E5A75FE3F3D12AB6C788E6BB0FFAD5E7
ParentProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ParentProcessId: 556
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.262
ProcessGuid: {2048537D-89C4-643A-0B00-000000000900}
ProcessId: 564
Image: C:\Windows\System32\lsass.exe
FileVersion: 10.0.14393.1770 (rs1_release.170917-1700)
Description: Local Security Authority Process
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: lsass.exe
CommandLine: C:\Windows\system32\lsass.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E9F49B39DC423E5D3AADFC9E7C4C1D094CFEC565D7B5FD1B280E6B363BBE65D8
ParentProcessGuid: {2048537D-89C4-643A-0700-000000000900}
ParentProcessId: 432
ParentImage: C:\Windows\System32\wininit.exe
ParentCommandLine: wininit.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.248
ProcessGuid: {2048537D-89C4-643A-0A00-000000000900}
ProcessId: 556
Image: C:\Windows\System32\services.exe
FileVersion: 10.0.14393.1613 (rs1_release_d.170807-1806)
Description: Services and Controller app
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: services.exe
CommandLine: C:\Windows\system32\services.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=243A14ED1A1227696987F963576606A62202D2E8E86F09203609FAC027F442AF
ParentProcessGuid: {2048537D-89C4-643A-0700-000000000900}
ParentProcessId: 432
ParentImage: C:\Windows\System32\wininit.exe
ParentCommandLine: wininit.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:25:56.181
ProcessGuid: {2048537D-89C4-643A-0600-000000000900}
ProcessId: 424
Image: C:\Windows\System32\smss.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.194
ProcessGuid: {2048537D-89C4-643A-0900-000000000900}
ProcessId: 508
Image: C:\Windows\System32\winlogon.exe
FileVersion: 10.0.14393.1378 (rs1_release.170620-2008)
Description: Windows Logon Application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WINLOGON.EXE
CommandLine: winlogon.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=8EF0C90DAD9BAD0B82EF9CFEC8C0CDA03C64A4BEC252DDD4753F3123DA757351
ParentProcessGuid: {2048537D-89C4-643A-0600-000000000900}
ParentProcessId: 424
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 0000007c 000000b8 
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:25:56.181
ProcessGuid: {2048537D-89C4-643A-0400-000000000900}
ProcessId: 344
Image: C:\Windows\System32\smss.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.181
ProcessGuid: {2048537D-89C4-643A-0800-000000000900}
ProcessId: 440
Image: C:\Windows\System32\csrss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Client Server Runtime Process
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CSRSS.Exe
CommandLine: %%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=151189510070B06A3ECF5B6A8612CC45748676A579B9B4D877F5BE3EB1971082
ParentProcessGuid: {2048537D-89C4-643A-0600-000000000900}
ParentProcessId: 424
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 0000007c 000000b8 
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.180
ProcessGuid: {2048537D-89C4-643A-0700-000000000900}
ProcessId: 432
Image: C:\Windows\System32\wininit.exe
FileVersion: 10.0.14393.1794 (rs1_release.171008-1615)
Description: Windows Start-Up Application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WinInit.exe
CommandLine: wininit.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=800EB94435D32EAA2E7D09EBE7A252ABEFA4231D9AED965011033A143361D47A
ParentProcessGuid: {2048537D-89C4-643A-0400-000000000900}
ParentProcessId: 344
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 00000078 000000b8 
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.178
ProcessGuid: {2048537D-89C4-643A-0600-000000000900}
ProcessId: 424
Image: C:\Windows\System32\smss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Session Manager
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: smss.exe
CommandLine: \SystemRoot\System32\smss.exe 0000007c 000000b8 
CurrentDirectory: C:\Windows\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=D1A9E386575D30187269FAF7B38D5F0057997BA568EA7945D9B225D9B0733F05
ParentProcessGuid: {2048537D-89C3-643A-0200-000000000900}
ParentProcessId: 256
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.135
ProcessGuid: {2048537D-89C4-643A-0500-000000000900}
ProcessId: 352
Image: C:\Windows\System32\csrss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Client Server Runtime Process
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CSRSS.Exe
CommandLine: %%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=151189510070B06A3ECF5B6A8612CC45748676A579B9B4D877F5BE3EB1971082
ParentProcessGuid: {2048537D-89C4-643A-0400-000000000900}
ParentProcessId: 344
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 00000078 000000b8 
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:56.109
ProcessGuid: {2048537D-89C4-643A-0400-000000000900}
ProcessId: 344
Image: C:\Windows\System32\smss.exe
FileVersion: 10.0.14393.0 (rs1_release.160715-1616)
Description: Windows Session Manager
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: smss.exe
CommandLine: \SystemRoot\System32\smss.exe 00000078 000000b8 
CurrentDirectory: C:\Windows\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=D1A9E386575D30187269FAF7B38D5F0057997BA568EA7945D9B225D9B0733F05
ParentProcessGuid: {2048537D-89C3-643A-0200-000000000900}
ParentProcessId: 256
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:25:55.911
ProcessGuid: {2048537D-89C3-643A-0300-000000000900}
ProcessId: 288
Image: C:\Windows\System32\autochk.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:26:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:25:55.905
ProcessGuid: {2048537D-89C3-643A-0300-000000000900}
ProcessId: 288
Image: C:\Windows\System32\autochk.exe
FileVersion: 10.0.14393.1532 (rs1_release_d.170711-1840)
Description: Auto Check Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: AutoChk.Exe
CommandLine: \??\C:\Windows\system32\autochk.exe /q /v *
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-89C4-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=293EA49B1ED5A409AF87F765635D272C9DD03CDB496EA11C0E22F5731F42E0FB
ParentProcessGuid: {2048537D-89C3-643A-0200-000000000900}
ParentProcessId: 256
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe
ParentUser: NT AUTHORITY\SYSTEM"
